article_id,ngay_dang_tin,ten_dn,ma_tp,tieu_de,ghi_chu,tinh_trang,file_id,loai_su_kien
15056,21/11/2023,CÔNG TY CỔ PHẦN BCG ENERGY,EBCCH2124002,"CÔNG TY CỔ PHẦN BCG ENERGY CBTT bất thường - về việc:Công bố thông tin bất thường tình hình chậm thanh toán gốc, lãi trái phiếu tuần từ ngày 26/10/2023 đến ngày 01/11/2023",,Hiệu lực,15056.0,cham_tra
15048,21/11/2023,CÔNG TY CỔ PHẦN BCG ENERGY,EBCCH2124002,"CÔNG TY CỔ PHẦN BCG ENERGY CBTT bất thường - về việc:Công bố thông tin bất thường tình hình chậm thanh toán gốc, lãi trái phiếu tuần từ ngày 02/11/2023 đến ngày 08/11/2023",,Hiệu lực,15048.0,cham_tra
15098,21/11/2023,Công ty cổ phần đầu tư đường Mặt Trời,"MTDCH2123001,MTDCH2123002",Công ty Cổ phần Đầu tư Đường Mặt Trời CBTT bất thường - về việc: Xử phạt vi phạm hành chính,,Hiệu lực,15098.0,
15053,17/11/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HQNCH2124002,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Nội dung Nghị quyết Người Sở Hữu Trái Phiếu HQNCH2124002,,Hiệu lực,15053.0,
15052,17/11/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HTQNB2124001,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Nội dung Nghị quyết Người Sở Hữu Trái Phiếu HTQNB2124001,,Hiệu lực,15052.0,
15069,17/11/2023,Công ty Cổ phần Hưng Thịnh Investment,H39CH2123002,"Công ty Cổ phần Hưng Thịnh Investment CBTT bất thường - về việc: Công bố thông tin bất thường về việc chậm thanh toán gốc, lãi trái phiếu H39CH2123002",,Hiệu lực,15069.0,cham_tra
15068,17/11/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123009,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: thanh toán gốc, lãi của mã trái phiếu NVLH2123009",,Hiệu lực,15068.0,
15063,16/11/2023,CTCP NĂNG LƯỢNG HỒNG PHONG 2,"HP2_BOND_2020_02,HP2_BOND_2020_01,HP2_BOND_2020_03,HP2_BOND_2020_04,HP2_BOND_2020_05,HP2_BOND_2020_06",CTCP NĂNG LƯỢNG HỒNG PHONG 2 CBTT bất thường - về việc: Thay đổi lãi suất,,Hiệu lực,15063.0,
15037,16/11/2023,Tổng Công ty Cổ phần Thương mại Xây dựng,"WTOCH2126001,WTOCH2126005,WTOCH2125004,WTOCH2126002,WTOCH2126006,WTOCH2126009,WTOCH2126008,WTOCH2126007,WTOCH2126010,WTOCH2126011,WTO_BOND_BOND2019_1,WTO_BOND2019_02,VIETRACIMEX_BOND2018_06,VIETRACIMEX_BOND2018_01,VIETRACIMEX_BOND2018_02,VIETRACIMEX_BOND2018_04,VIETRACIMEX_BOND2018_03,VIETRACIMEX_BOND2018_05",Tổng Công ty Cổ phần Thương mại Xây dựng CBTT bất thường - về việc: điều chỉnh lãi suất các gói trái phiếu và sửa đổi một số điều kiện điều khoản trái phiếu liên quan đến điều chỉnh lãi suất,,Hiệu lực,15037.0,
15049,16/11/2023,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT,HPXH2123008,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT CBTT bất thường - về việc: Kết quả mua lại Trái Phiếu HPXH2123008 trước hạn,,Hiệu lực,15049.0,
14884,16/11/2023,CT TNHH ĐẦU TƯ VÀ BẤT ĐỘNG SẢN NGỌC MINH,NGOCMINH2019,"Công bố thông tin bất thường v/v chậm thanh toán        gốc, lãi trái phiếu NGOCMINH2019",,Hiệu lực,14884.0,cham_tra
14891,16/11/2023,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ DỊCH VỤ ĐẤT XANH MIỀN NAM,MNRCH2123001,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ DỊCH VỤ ĐẤT XANH MIỀN NAM CBTT bất thường - về việc: chậm thanh toán gốc lãi Trái phiếu MNRCH2123001,,Hiệu lực,14891.0,cham_tra
14959,16/11/2023,Công ty cổ phần Xuất nhập khẩu An Giang,"AGMH2223001,AGMH2123001",Công ty cổ phần Xuất nhập khẩu An Giang CBTT bất thường - về việc: Nghị quyết Đại hội đồng cổ đông bất thường ngày 06/11/2023 của Đại hội đồng cổ đông Công ty CP Xuất nhập khẩu An Giang,,Hiệu lực,14959.0,
14960,15/11/2023,CTCP ĐẦU TƯ HẢI PHÁT THỦ ĐÔ,HPTD2018,CTCP ĐẦU TƯ HẢI PHÁT THỦ ĐÔ CBTT bất thường - về việc: Nhận được Quyết định Xử phạt vi phạm hành chính của Uỷ ban chứng khoán Nhà nước,,Hiệu lực,14960.0,
14995,15/11/2023,Công ty cổ phần đầu tư Summer Beach,SUJCH2125001,"Công ty cổ phần đầu tư Summer Beach CBTT bất thường - về việc sửa đổi, bổ sung Các Điều Khoản Và Điều Kiện của Trái Phiếu mã SUJCH2125001",,Hiệu lực,14995.0,
14999,13/11/2023,CTCP ĐẦU TƯ NGÔI SAO GIA ĐỊNH,GDSCH2123001,CTCP ĐẦU TƯ NGÔI SAO GIA ĐỊNH CBTT bất thường - về việc: Công bố thông tin bất thường về việc chậm thanh toán gốc lãi trái phiếu GDSCH2123001,,Hiệu lực,14999.0,cham_tra
14996,13/11/2023,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN SEASIDE HOMES,SRECH2226001,"CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN SEASIDE HOMES CBTT bất thường - về việc sửa đổi, bổ sung Các Điều Khoản Và Điều Kiện của Trái Phiếu mã SRECH2226001",,Hiệu lực,14996.0,
14938,09/11/2023,Công ty cổ phần Điện gió Trung Nam Đắk Lắk 1,"TD1CB2126002,TD1CB2130003,TD1CB2134004",Công ty cổ phần Điện gió Trung Nam Đắk Lắk 1 CBTT bất thường - về việc: Chậm thanh toán lãi trái phiếu,,Hiệu lực,14938.0,cham_tra
14967,09/11/2023,CÔNG TY CỔ PHẦN PHONG ĐIỆN IA PẾT ĐAK ĐOA SỐ MỘT,IP1CH2126001,CÔNG TY CỔ PHẦN PHONG ĐIỆN IA PẾT ĐAK ĐOA SỐ MỘT CBTT bất thường - về việc: Công bố thông tin quyết định xử phạt vi phạm hành chính của Ủy Ban Chứng Khoán Nhà Nước trong việc chậm nộp Báo cáo định kỳ năm 2021,,Hiệu lực,14967.0,
14966,09/11/2023,CÔNG TY CỔ PHẦN PHONG ĐIỆN IA PẾT ĐAK ĐOA SỐ HAI,IP2CH2126001,CÔNG TY CỔ PHẦN PHONG ĐIỆN IA PẾT ĐAK ĐOA SỐ HAI CBTT bất thường - về việc: Công bố quyết định xử phạt vi phạm hành chính của Ủy Ban Chứng Khoán Nhà Nước trong việc chậm nộp báo cáo định kỳ năm 2021,,Hiệu lực,14966.0,
14909,08/11/2023,CTCP TÂN HOÀN CẦU BẾN TRE,"BTCCH2133001,BTCCH2133002",CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: Công bố thông tin bất thường về nội dung Nghị quyết của Những Người Sở Hữu Trái Phiếu BTCCH2133001 và Nghị quyết của Những Người Sở Hữu Trái Phiếu BTCCH2133002,,Hiệu lực,14909.0,
14953,07/11/2023,Công ty Cổ phần Thương mại Dịch vụ tổng hợp Hoàn Vũ,HVUCH2224001,Tăng lãi suất trái phiếu lên 14% bắt đầu từ 01/07/2023 đối với tất cả các trái chủ,,Hiệu lực,14953.0,
14941,06/11/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123013,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: Công bố thông tin bất thường về việc thanh toán gốc, lãi trái phiếu NVLH2123013",,Hiệu lực,14941.0,
14926,06/11/2023,Công ty Tài chính Tổng hợp Cổ phần Điện Lực (Tên cũ: Công ty Tài chính cổ phần Điện Lực),EVFH2232001,Công ty Tài chính cổ phần Điện Lực CBTT bất thường - về việc: Sửa đổi phương án phát hành trái phiếu riêng lẻ của Công ty Tài chính Cổ phần Điện Lực,,Hiệu lực,14926.0,
14881,01/11/2023,Công ty TNHH Đầu tư và Bất động sản Diên Vĩ,"DVRCH2124001,DVRCH2125002,DVRCH2126003","Công bố thông tin bất thường v/v chậm thanh toán gốc, lãi trái phiếu DVRCH2124001, DVRCH2125002, DVRCH2126003",,Hiệu lực,14881.0,cham_tra
14879,01/11/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HQNCH2124002,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Chậm thanh toán lãi trái phiếu HQNCH2124002,,Hiệu lực,14879.0,cham_tra
14880,01/11/2023,Công ty Cổ phần Sunshine Rental (Tên cũ: CTCP Đầu tư Kinh doanh Bất động sản S-Homes),SSHCH2123002,"Công ty cổ phần Đầu tư Kinh doanh Bất động sản S-Homes CBTT bất thường - về việc chậm thanh toán gốc, lãi trái phiếu - Mã: SSHCH2123002",,Hiệu lực,14880.0,cham_tra
14877,01/11/2023,CTCP Hưng Thịnh Land,H79CH2225002,CTCP Hưng Thịnh Land CBTT bất thường - về việc: chậm thanh toán lãi,,Hiệu lực,14877.0,cham_tra
14872,31/10/2023,CÔNG TY CỔ PHẦN KITA INVEST,KITA.BOND2020.03,"CÔNG TY CỔ PHẦN KITA INVEST CBTT bất thường - về việc: Thay đổi kỳ hạn và một số điều kiện, điều khoản của Trái phiếu KITA.BOND2020.03",,Hiệu lực,14872.0,
14860,30/10/2023,CÔNG TY CỔ PHẦN BCG ENERGY,EBCCH2124002,CÔNG TY CỔ PHẦN BCG ENERGY CBTT bất thường - về việc: chậm thanh toán lãi trái phiếu mã EBCCH2124002,,Hiệu lực,14860.0,cham_tra
14861,30/10/2023,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,PSHH2224002,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu CBTT bất thường - về việc: Đã thanh toán lãi trái phiếu PSHH2224002,,Hiệu lực,14861.0,
14815,30/10/2023,CTCP TÂN HOÀN CẦU BẾN TRE,,CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: thay đổi vốn điều lệ của công ty,,Hiệu lực,14815.0,
14870,30/10/2023,CTCP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ GIAO THÔNG,ITCCH2123002,Thông báo về việc hoàn thành nghĩa vụ thanh toán đối với mã Trái phiếu ITCH2123002 tại ngày 20.10.2023,,Hiệu lực,14870.0,
14841,30/10/2023,CTCP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ GIAO THÔNG,ITCCH2123002,Công bố thông tin về việc thay đổi kỳ hạn trái phiếu và thay đổi lãi trái phiếu đối với mã TP ITCCH2123002,,Hiệu lực,14841.0,
14865,30/10/2023,Công ty Cổ phần Đầu tư và Xây dựng Vina2,VC2H2122001,Công ty Cổ phần Đầu tư và Xây dựng Vina2 CBTT bất thường - về việc: Điều chỉnh kỳ hạn của Trái phiếu và các Điều kiện Điều khoản có liên quan của Trái phiếu mã VC2H212201 tại Hội Nghị Người Sở Hữu Trái phiếu năm 2023,,Hiệu lực,14865.0,
14822,27/10/2023,CTCP SUNSHINE MARINA NHA TRANG,SMNCH2123001,"CTCP SUNSHINE MARINA NHA TRANG CBTT bất thường - về việc: Công bố thông tin bất thường về việc chậm thanh toán gốc, lãi trái phiếu –  Mã: SMNCH2123001",,Hiệu lực,14822.0,cham_tra
14844,27/10/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2224006,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: sửa đổi, bổ sung Các Điều Khoản Và Điều Kiện Trái Phiếu mã NVLH2224006",,Hiệu lực,14844.0,
14849,27/10/2023,CÔNG TY CỔ PHẦN HÀNG KHÔNG VIETJET,"VJCH2126001,VJCH2126002,VJCH2126003,VJCH2126004,VJCH2124005,VJCH2124006,VJCH2124007,VJCH2328001,VJCH2328002,VJCH2328003,VJCH2328004,VJCH2328005,VJCH2328006,VJCH2328007,VJCH2328008,VJCH2328009,VJCH2328010,VJCH2328011,VJCH2328012,VJCH2328013,VJCH2328014,VJCH2328015,VJCH2328016,VJCH2328017,VJCH2328018,VJCH2328019,VJCH2328021,VJCH2328020",CÔNG TY CỔ PHẦN HÀNG KHÔNG VIETJET CBTT bất thường - về việc:,,Hiệu lực,14849.0,
14835,27/10/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HTQNB2124001,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Chậm thanh toán lãi trái phiếu HTQNB2124001,,Hiệu lực,14835.0,cham_tra
14813,26/10/2023,Công ty Cổ phần Tập đoàn Địa ốc Hoàng Cát,HCGCH2124001,Công ty Cổ phần Tập đoàn Địa ốc Hoàng Cát CBTT bất thường - về việc:ĐÍNH CHÍNH KẾT QUẢ CHÀO BÁN TRÁI PHIẾU (MÃ TRÁI PHIẾU: HCGCH2124001),,Hiệu lực,14813.0,
14814,26/10/2023,CTCP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ GIAO THÔNG,ITCH2123001,"CTCP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ GIAO THÔNG CBTT bất thường - về việc:Công bố thông tin thay đổi điều khoản, điều kiện của trái phiếu.",,Hiệu lực,14814.0,
14788,26/10/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123007,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: Chậm Thanh toán gốc, lãi trái phiếu NVLH2123007",,Hiệu lực,14788.0,cham_tra
14795,25/10/2023,CTCP HƯNG THỊNH INCONS,HTNBH2122002,CTCP HƯNG THỊNH INCONS CBTT bất thường - về việc: Nghị quyết của Người Sở Hữu Trái Phiếu,,Hiệu lực,14795.0,
14803,25/10/2023,CTCP ĐẦU TƯ THƯƠNG MẠI SUNSHINE BUSINESS,SSBH2023001,CTCP ĐẦU TƯ THƯƠNG MẠI SUNSHINE BUSINESS CBTT bất thường - về việc: chậm thanh toán gốc lãi Trái phiếu SSBH2023001,,Hiệu lực,14803.0,cham_tra
14769,24/10/2023,Công ty cổ phần Tonkin Land,TKLCH2225001,Công ty cổ phần Tonkin Land CBTT bất thường - về việc: Nghị quyết người sở hữu trái phiếu,,Hiệu lực,14769.0,
14723,19/10/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HQNCH2124002,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Chậm thanh toán lãi trái phiếu HQNCH2124002,,Hiệu lực,14723.0,cham_tra
14720,19/10/2023,CTCP KINH DOANH NHÀ SUNSHINE,SSHOUSING.H.20.23.001,CTCP KINH DOANH NHÀ SUNSHINE CBTT bất thường - về việc: Gia hạn thời hạn Trái phiếu - Mã SSHOUSING.H.20.23.001,,Hiệu lực,14720.0,gia_han
14719,18/10/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123014,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: thanh toán gốc, lãi Trái Phiếu NVLH2123014",,Hiệu lực,14719.0,
14716,17/10/2023,CTCP ĐẦU TƯ THƯƠNG MẠI SUNSHINE BUSINESS,SSBH2023001,CTCP ĐẦU TƯ THƯƠNG MẠI SUNSHINE BUSINESS CBTT bất thường - về việc: gia hạn thời hạn Trái phiếu - Mã SSBH2023001,,Hiệu lực,14716.0,gia_han
14692,17/10/2023,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN DRAGON VILLAGE,"DVLCH2124001,DVLCH2124002,DVLCH2124003,DVLCH2124004",CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN DRAGON VILLAGE CBTT bất thường - về việc: Thay đổi kỳ hạn trái phiếu,,Hiệu lực,14692.0,
14691,17/10/2023,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN DRAGON VILLAGE,DVLCH2124005,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN DRAGON VILLAGE CBTT bất thường - về việc: Thay đổi kỳ hạn trái phiếu,,Hiệu lực,14691.0,
14690,17/10/2023,CTCP ĐỊA ỐC PHÚ LONG,PLCCH2124001,CTCP ĐỊA ỐC PHÚ LONG CBTT bất thường - về việc: Thay đổi nội dung kỳ hạn trái phiếu,,Hiệu lực,14690.0,gia_han
14707,17/10/2023,Công ty cổ phần bất động sản du lịch Ninh Vân Bay,NVTH2131001,Công ty cổ phần bất động sản du lịch Ninh Vân Bay CBTT bất thường - về việc: Điều chỉnh lãi suất trái phiếu NVTH2131001,,Hiệu lực,14707.0,
14685,16/10/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HQNCH2124002,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Nội dung Nghị quyết Người Sở Hữu Trái Phiếu HQNCH2124002,,Hiệu lực,14685.0,
14665,16/10/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HQNCH2124002,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Nội dung Nghị quyết Người Sở Hữu Trái Phiếu HQNCH2124002,,Hiệu lực,14665.0,
14641,13/10/2023,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT,HPXH2123008,"CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản trái phiếu mã HPXH2123008",,Hiệu lực,14641.0,
14635,13/10/2023,CTCP ĐẦU TƯ NGÔI SAO GIA ĐỊNH,GDSCH2123001,CTCP ĐẦU TƯ NGÔI SAO GIA ĐỊNH CBTT bất thường - về việc: Công bố thông tin bất thường về việc chậm thanh toán lãi trái phiếu GDSCH2123001,,Hiệu lực,14635.0,cham_tra
14632,12/10/2023,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn,HTQNB2124001,CTCP Dịch vụ Giải trí Hưng Thịnh Quy Nhơn CBTT bất thường - về việc: Chậm thanh toán lãi trái phiếu HTQNB2124001,,Hiệu lực,14632.0,cham_tra
14622,11/10/2023,Công ty Cổ phần Kinh doanh Bất động sản S - Việt Nam,SVNCH2124001,"Công ty Cổ phần Kinh doanh Bất động sản S - Việt Nam CBTT bất thường - về việc: chậm thanh toán gốc, lãi trái phiếu –  Mã: SVNCH2124001 (Kỳ 4 từ ngày 07/04/2023 đến 07/10/2023)",,Hiệu lực,14622.0,cham_tra
14627,11/10/2023,CÔNG TY CỔ PHẦN ĐIỆN MẶT TRỜI TRUNG NAM,"TBSCH1926002,TBSCH1928012,TBSCH1926005,TBSCH1928006,TBSCH1928007,TBSCH1928008,TBSCH1928009,TBSCH1928010,TBSCH1926003,TBSCH1926004,TBSCH1928011,TSP119001,TBSCH1923013",CÔNG TY CỔ PHẦN ĐIỆN MẶT TRỜI TRUNG NAM CBTT bất thường - về việc:Điều chỉnh Lãi Suất Trái Phiếu,,Hiệu lực,14627.0,
14620,11/10/2023,"Công ty cổ phần Galaxy Entertainment Holding (Tên cũ: Công ty cổ phần Giải trí và Giáo dục Galaxy, Công ty cổ phần Truyền thông và Giải trí Galaxy)","GMECH2123001,GMECH2123003,GMECH2123002,GMECH2123004,GMECH2123006,GMECH2123005,GMECH2123007,GMECH2123008","Công ty cổ phần Giải trí và Giáo dục Galaxy CBTT bất thường - về việc: thay đổi các điều kiện, điều khoản Trái phiếu phát hành năm 2021",,Hiệu lực,14620.0,
14588,09/10/2023,Công ty TNHH Phát triển Bất động sản Cát Liên Hoa,"CLHCH2126001,CLHCH2124002,CLHCH2125003","Công bố thông tin bất thường v/v chậm thanh toán gốc, lãi trái phiếu CLHCH2126001, CLHCH2124002, CLHCH2125003",,Hiệu lực,14588.0,cham_tra
14614,09/10/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123013,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: Công bố thông tin bất thường  về việc thanh toán gốc, lãi của mã trái phiếu NVLH2123013",,Hiệu lực,14614.0,
14586,06/10/2023,CTCP SUNSHINE MARINA NHA TRANG,SMNCH2123001,CTCP SUNSHINE MARINA NHA TRANG CBTT bất thường - về việc: Công bố thông tin bất thường về việc Gia hạn trái phiếu – Mã SMNCH2123001,,Hiệu lực,14586.0,gia_han
14563,06/10/2023,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,Novaland.Bond.2019,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc sửa đổi, bổ sung Các Điều Khoản Và Điều Kiện của Trái Phiếu mã Novaland.Bond.2019",,Hiệu lực,14563.0,
14554,06/10/2023,Công ty Cổ phần Sunshine Rental (Tên cũ: CTCP Đầu tư Kinh doanh Bất động sản S-Homes),SSHCH2123002,Công ty cổ phần Đầu tư Kinh doanh Bất động sản S-Homes CBTT bất thường - về việc: Gia hạn thời hạn Trái phiếu - Mã SSHCH2123002,,Hiệu lực,14554.0,gia_han
